type,possession_team,player,position,player_id,pass_recipient,id,timestamp,location,pass_end_location,pass_length,pass_outcome
Pass,RB Leipzig,Nicolas Seiwald,Right Defensive Midfield,39460.0,Mohamed Simakan,5407652d-9aac-4050-adec-f0ede1624c62,00:42:55.038,"[66.3, 67.3]","[62.1, 61.1]",7.488658,
Pass,RB Leipzig,Mohamed Simakan,Right Center Back,30360.0,David Raum,1b9761e6-4cd3-4b21-8d68-af09a3eafb07,00:42:57.209,"[64.9, 56.5]","[94.0, 18.7]",47.703773,Incomplete
Pass,RB Leipzig,Daniel Olmo Carvajal,Left Center Forward,16532.0,Mohamed Simakan,eee5a001-2ee3-45d4-ad81-acd2068d9226,00:43:10.460,"[64.3, 29.0]","[55.8, 46.0]",19.006578,
Pass,RB Leipzig,Mohamed Simakan,Right Center Back,30360.0,Xavi Simons,10e65e72-bbcc-424f-a271-e48da1b47711,00:43:12.944,"[57.4, 47.8]","[75.7, 71.1]",29.627352,
Pass,RB Leipzig,Xavi Simons,Right Midfield,39167.0,Nicolas Seiwald,160f823e-a329-4b6b-9afc-7506dc0296de,00:43:16.202,"[77.3, 74.6]","[77.1, 65.3]",9.302151,
Pass,RB Leipzig,Nicolas Seiwald,Right Defensive Midfield,39460.0,Benjamin Henrichs,313c84b0-cff7-432e-bb72-5da2469f9d79,00:43:19.063,"[80.3, 68.3]","[89.0, 73.6]",10.187247,
Pass,RB Leipzig,Benjamin Henrichs,Right Back,8211.0,Nicolas Seiwald,0e3ec52e-9487-4c28-8ba9-fdb1de9073cb,00:43:21.580,"[86.4, 71.1]","[120.0, 65.3]",34.09692,Out
Pass,RB Leipzig,David Raum,Left Back,12034.0,Xaver Schlager,f4705488-fd75-4804-a8c3-0369cb13426f,00:44:49.319,"[28.1, 0.1]","[30.9, 14.5]",14.669697,
Pass,RB Leipzig,Xaver Schlager,Left Defensive Midfield,8769.0,David Raum,8ac770b8-a386-4a9d-81d8-f4fd384f7e26,00:44:51.821,"[27.3, 19.3]","[28.5, 7.5]",11.86086,
Pass,RB Leipzig,David Raum,Left Back,12034.0,Willi Orban,8d54eb2c-b906-4d48-af96-251fa0c40db0,00:44:53.363,"[26.1, 5.9]","[6.4, 13.3]",21.044,
Pass,RB Leipzig,Janis Blaswich,Goalkeeper,15155.0,Mohamed Simakan,1ee0ae1b-3f09-4108-82b8-4428fcf754c4,00:45:34.178,"[22.3, 44.2]","[24.7, 55.3]",11.356496,
Pass,RB Leipzig,Mohamed Simakan,Right Center Back,30360.0,Benjamin Henrichs,11154b15-4bf4-4fec-b178-d04fe018dd9d,00:45:36.240,"[24.5, 57.9]","[36.6, 75.4]",21.275808,
Pass,RB Leipzig,Benjamin Henrichs,Right Back,8211.0,Xavi Simons,3ef55539-1196-4b5a-82fe-415d4709ac48,00:45:38.771,"[39.8, 73.8]","[49.0, 67.1]",11.3811245,
Pass,RB Leipzig,Xavi Simons,Right Midfield,39167.0,Mohamed Simakan,83861ace-2855-4fd4-8dff-5eb8b3d33b3a,00:45:39.654,"[49.6, 67.1]","[30.7, 64.9]",19.02761,
Pass,RB Leipzig,Mohamed Simakan,Right Center Back,30360.0,Willi Orban,4c3f951d-358b-4b7e-a9be-69b94fca7e65,00:45:42.554,"[34.7, 62.1]","[29.9, 23.7]",38.698837,
Pass,RB Leipzig,Willi Orban,Left Center Back,8509.0,Mohamed Simakan,3562087e-0024-4708-ae43-38d9a5905962,00:45:49.303,"[43.0, 32.6]","[37.0, 52.3]",20.593445,
Pass,RB Leipzig,Mohamed Simakan,Right Center Back,30360.0,Benjamin Henrichs,b255b3ba-6a0e-4f4c-aea1-2194c710a2bb,00:45:51.759,"[40.8, 56.9]","[52.8, 73.4]",20.402206,
Pass,RB Leipzig,Benjamin Henrichs,Right Back,8211.0,Ikoma Loïs Openda,ae88ea10-10d9-4266-ade8-b5e1f53f7126,00:45:54.616,"[56.4, 74.0]","[99.4, 60.5]",45.06939,Incomplete
Pass,RB Leipzig,Benjamin Henrichs,Right Back,8211.0,Xavi Simons,a50dff4e-66bf-4bfc-9057-ea91ecfc5642,00:46:19.191,"[105.3, 80.0]","[91.8, 71.7]",15.847397,
Pass,RB Leipzig,Xavi Simons,Right Midfield,39167.0,Willi Orban,d7674bfd-32df-4e5d-826c-9210069d7dd2,00:46:20.877,"[91.2, 70.5]","[68.7, 64.5]",23.286263,
Pass,RB Leipzig,Willi Orban,Left Center Back,8509.0,Xaver Schlager,b7944875-14f9-4324-8636-72748e77e00b,00:46:25.452,"[62.5, 51.3]","[67.7, 45.6]",7.7155685,
Pass,RB Leipzig,Xaver Schlager,Left Defensive Midfield,8769.0,Mohamed Simakan,d6df97df-b55e-4967-ae1d-b094dbd9654d,00:46:27.256,"[65.9, 43.4]","[56.2, 67.7]",26.16448,
Pass,RB Leipzig,Mohamed Simakan,Right Center Back,30360.0,Xaver Schlager,17c64825-5916-4283-b879-a0dfcf15c93e,00:46:30.801,"[48.8, 64.3]","[55.2, 54.5]",11.7046995,
Pass,RB Leipzig,Xaver Schlager,Left Defensive Midfield,8769.0,Mohamed Simakan,cb1b6cd4-8815-4ca3-b61f-ab018642a073,00:46:31.634,"[55.2, 53.1]","[47.0, 61.1]",11.456003,
Pass,RB Leipzig,Mohamed Simakan,Right Center Back,30360.0,Nicolas Seiwald,4f19a1c0-8aca-4ed9-b98c-3a4c06a222ec,00:46:33.300,"[43.2, 64.3]","[50.8, 74.4]",12.640016,
Pass,RB Leipzig,Nicolas Seiwald,Right Defensive Midfield,39460.0,Mohamed Simakan,61ed751f-8dd7-43e2-8d9c-eb0c6bfbce99,00:46:35.159,"[49.0, 74.2]","[37.0, 66.3]",14.366976,
Pass,RB Leipzig,Mohamed Simakan,Right Center Back,30360.0,Janis Blaswich,77c33b2f-83ad-4d95-9524-920a31df2558,00:46:37.068,"[34.3, 65.1]","[22.7, 44.6]",23.554405,
Pass,RB Leipzig,Janis Blaswich,Goalkeeper,15155.0,Willi Orban,357d81a9-f00b-4e31-9a3e-1e728100c7d1,00:46:39.513,"[23.3, 39.8]","[28.1, 18.1]",22.224537,
Pass,RB Leipzig,Willi Orban,Left Center Back,8509.0,David Raum,614574ad-f303-4674-8cb4-7bb33c5066b2,00:46:41.702,"[27.7, 15.5]","[33.5, 7.1]",10.20784,
Pass,RB Leipzig,David Raum,Left Back,12034.0,Daniel Olmo Carvajal,c0e28f19-e084-465f-924d-9484522c8f0b,00:46:44.089,"[35.8, 6.3]","[50.0, 21.9]",21.095022,
Pass,RB Leipzig,Daniel Olmo Carvajal,Left Center Forward,16532.0,Timo Werner,60837f51-4886-401c-91c5-7220544633b4,00:46:47.231,"[61.7, 23.5]","[90.6, 22.9]",28.906227,Incomplete
Pass,RB Leipzig,Janis Blaswich,Goalkeeper,15155.0,Willi Orban,f369e23c-67d8-4575-b835-2d7fc5dc9a5c,00:47:29.842,"[7.0, 44.1]","[12.1, 25.1]",19.67257,
Pass,RB Leipzig,Willi Orban,Left Center Back,8509.0,Janis Blaswich,4ff88fa3-5f7e-4016-a815-082c78ddd105,00:47:36.086,"[12.1, 23.3]","[5.6, 39.4]",17.362604,
Pass,RB Leipzig,Janis Blaswich,Goalkeeper,15155.0,Benjamin Henrichs,1ee969dd-9386-45fc-b20f-3f0e6b6e77f3,00:47:51.822,"[15.3, 46.0]","[27.1, 71.5]",28.097864,
Pass,RB Leipzig,Benjamin Henrichs,Right Back,8211.0,Mohamed Simakan,0929d49e-dcd0-4c3a-a298-2a48a7a1150f,00:47:55.670,"[27.7, 69.7]","[16.1, 66.1]",12.1457815,
Pass,RB Leipzig,Mohamed Simakan,Right Center Back,30360.0,Janis Blaswich,82da7cff-d297-4c2f-ab4d-2f354da19e03,00:47:57.229,"[17.7, 65.7]","[10.4, 45.8]",21.196697,
Pass,RB Leipzig,Janis Blaswich,Goalkeeper,15155.0,Willi Orban,668288eb-4816-4508-ac9d-db6e0f8a2935,00:47:59.902,"[9.6, 44.6]","[13.3, 25.9]",19.062529,
Pass,RB Leipzig,Mohamed Simakan,Right Center Back,30360.0,Willi Orban,dd004524-f9e4-40da-b424-5588295f597a,00:00:15.382,"[28.9, 64.6]","[30.7, 48.9]",15.802848,
Pass,RB Leipzig,Willi Orban,Left Center Back,8509.0,Xaver Schlager,c19d063b-7820-452f-ab32-61b8ed158257,00:00:18.394,"[24.2, 38.8]","[27.8, 15.6]",23.47765,
Pass,RB Leipzig,Xaver Schlager,Left Defensive Midfield,8769.0,Willi Orban,27ee5f81-de8a-403e-b04d-12bfa6d51b45,00:00:21.826,"[29.3, 13.2]","[27.5, 32.7]",19.582901,
Pass,RB Leipzig,Willi Orban,Left Center Back,8509.0,Mohamed Simakan,ecb36907-b246-4ce6-bb7d-aefb0bd79f02,00:00:24.004,"[27.7, 34.5]","[28.9, 56.2]",21.733154,
Pass,RB Leipzig,Mohamed Simakan,Right Center Back,30360.0,Willi Orban,d1b5926e-0357-482c-9f3f-2478d219da8f,00:00:26.557,"[30.5, 60.8]","[32.9, 41.7]",19.250195,
Pass,RB Leipzig,Willi Orban,Left Center Back,8509.0,Xaver Schlager,60f1c9b8-52cb-490b-b8b7-7be6dc2581ab,00:00:29.751,"[41.2, 31.7]","[49.2, 3.7]",29.12044,
Pass,RB Leipzig,Nicolas Seiwald,Right Defensive Midfield,39460.0,Xavi Simons,654fdd3d-98b4-4fdc-a11d-9ab488a98057,00:01:32.951,"[25.1, 64.4]","[28.9, 72.4]",8.856636,
Pass,RB Leipzig,Xavi Simons,Right Midfield,39167.0,Benjamin Henrichs,bab0f6be-71b1-437f-9d59-bb78bb4d0308,00:01:34.354,"[28.9, 72.4]","[20.9, 67.6]",9.329523,
Pass,RB Leipzig,Edmond Fayçal Tapsoba,Left Center Back,30606.0,Granit Xhaka,e12336e3-2b5c-42b9-a275-f094d2cc1363,00:01:37.238,"[68.7, 9.3]","[81.3, 11.9]",12.865458,Incomplete
Pass,RB Leipzig,Benjamin Henrichs,Right Back,8211.0,Nicolas Seiwald,0cedaec9-2e64-4702-818e-ba18858a1750,00:01:48.066,"[34.1, 80.0]","[43.6, 70.8]",13.224598,
Pass,RB Leipzig,Nicolas Seiwald,Right Defensive Midfield,39460.0,Timo Werner,e57b5992-f937-4992-a546-b827d9c05844,00:01:51.261,"[46.6, 68.2]","[109.7, 19.8]",79.52465,
Pass,RB Leipzig,David Raum,Left Back,12034.0,Daniel Olmo Carvajal,3fefde05-f7d1-4607-b498-221d88e39351,00:03:34.083,"[7.2, 0.1]","[32.9, 5.5]",26.261189,
Pass,RB Leipzig,Daniel Olmo Carvajal,Left Center Forward,16532.0,Ikoma Loïs Openda,94974f38-bf23-4503-96c3-cac1282e99fc,00:03:36.153,"[32.9, 7.3]","[42.4, 5.7]",9.633795,
Pass,RB Leipzig,Ikoma Loïs Openda,Right Center Forward,16275.0,Xavi Simons,3ee48de1-e7fd-4b1a-87a1-29e3bf4f0751,00:03:39.283,"[52.6, 5.7]","[52.2, 15.4]",9.708244,
Pass,RB Leipzig,Xavi Simons,Right Midfield,39167.0,Ikoma Loïs Openda,9cb5d7f1-e363-4140-93c8-2063c6713f62,00:03:41.817,"[55.2, 25.2]","[83.5, 8.8]",32.70856,
Pass,RB Leipzig,Alejandro Grimaldo García,Left Wing Back,10336.0,Lukáš Hrádecký,6b39e383-75aa-489c-9260-64be41389d67,00:03:46.367,"[27.1, 44.0]","[2.6, 44.2]",24.500816,
Pass,RB Leipzig,Lukáš Hrádecký,Goalkeeper,8667.0,Victor Okoh Boniface,00c09fe0-5d83-4027-accf-a6bb8371de90,00:03:48.737,"[4.2, 44.2]","[66.1, 16.1]",67.97955,Incomplete
Pass,RB Leipzig,Mohamed Simakan,Right Center Back,30360.0,Benjamin Henrichs,347eb6fd-d9e8-4809-a822-1cab60aa16d7,00:03:52.107,"[54.0, 64.0]","[78.3, 72.0]",25.583002,
Pass,RB Leipzig,Xavi Simons,Right Midfield,39167.0,Timo Werner,881b979d-402e-4271-8c36-a7aed610a904,00:05:35.262,"[71.3, 65.8]","[92.2, 9.4]",60.1479,
Pass,RB Leipzig,Timo Werner,Left Midfield,5557.0,Willi Orban,e86229fb-ab7f-4278-9fa8-cda0644fafe1,00:05:43.967,"[79.1, 8.2]","[60.2, 16.0]",20.446272,
Pass,RB Leipzig,Willi Orban,Left Center Back,8509.0,Xaver Schlager,eafa42a8-7732-4a51-936b-918d8ad2e6ed,00:05:46.378,"[58.4, 21.0]","[55.6, 37.5]",16.73589,
Pass,RB Leipzig,Xaver Schlager,Left Defensive Midfield,8769.0,Benjamin Henrichs,8502be88-8f30-4763-a5a4-66c95950bcda,00:05:51.166,"[77.5, 48.1]","[76.5, 61.2]",13.138112,
Pass,RB Leipzig,Benjamin Henrichs,Right Back,8211.0,Xavi Simons,43a9c64c-082d-4c80-9f3e-54dd65a64126,00:05:52.320,"[79.1, 62.0]","[88.0, 50.1]",14.860013,
Pass,RB Leipzig,Xavi Simons,Right Midfield,39167.0,Ikoma Loïs Openda,96ae5dba-7350-4010-9908-8005424e241b,00:05:52.724,"[88.0, 50.1]","[92.8, 44.5]",7.3756356,
Pass,RB Leipzig,Janis Blaswich,Goalkeeper,15155.0,Willi Orban,dc90ec33-41c5-4919-9b5b-423579f9e817,00:06:55.948,"[4.8, 47.9]","[11.8, 19.0]",29.735668,
Pass,RB Leipzig,Willi Orban,Left Center Back,8509.0,Janis Blaswich,577ac631-8a7e-4859-a08c-589c65e4b2ea,00:06:59.308,"[10.2, 19.8]","[3.2, 38.1]",19.593111,
Pass,RB Leipzig,Janis Blaswich,Goalkeeper,15155.0,Timo Werner,b709afeb-e4e3-4f8b-95f3-28c1f42b11ec,00:07:07.958,"[12.8, 45.3]","[74.7, 7.8]",72.37306,Incomplete
Pass,RB Leipzig,Janis Blaswich,Goalkeeper,15155.0,David Raum,53a73948-4c3a-4f2e-83d6-d3ef681612a5,00:08:20.065,"[8.8, 45.1]","[22.9, 20.0]",28.789234,
Pass,RB Leipzig,David Raum,Left Back,12034.0,Willi Orban,530a9d66-da36-4f05-aa89-bfa1be7edbc0,00:08:26.834,"[37.5, 4.9]","[25.9, 15.2]",15.5128975,
Pass,RB Leipzig,Willi Orban,Left Center Back,8509.0,Mohamed Simakan,60aa0f6a-57fe-423f-9f90-09e6ae782456,00:08:29.548,"[28.7, 17.2]","[28.1, 49.1]",31.905642,
Pass,RB Leipzig,Mohamed Simakan,Right Center Back,30360.0,Benjamin Henrichs,f87c756e-04c0-40a5-b7d0-cb4ef1679795,00:08:32.763,"[31.5, 57.4]","[47.6, 68.0]",19.276152,
Pass,RB Leipzig,Benjamin Henrichs,Right Back,8211.0,Mohamed Simakan,8bb70a77-d94a-4854-8204-1455b8687dd1,00:08:37.036,"[57.0, 70.0]","[49.2, 62.8]",10.615084,
Pass,RB Leipzig,Mohamed Simakan,Right Center Back,30360.0,Nicolas Seiwald,7321eed7-72f2-4907-aa7a-2dd1454db941,00:08:39.025,"[50.2, 64.4]","[58.2, 51.1]",15.520632,
Pass,RB Leipzig,Nicolas Seiwald,Right Defensive Midfield,39460.0,Mohamed Simakan,52126277-27b2-49e4-9e60-cde11518c55a,00:08:39.963,"[58.6, 51.7]","[52.2, 62.4]",12.467959,
Pass,RB Leipzig,Mohamed Simakan,Right Center Back,30360.0,Xaver Schlager,a688540f-1bcb-4385-ba0f-0b39cdc134d6,00:08:41.832,"[50.0, 60.6]","[47.2, 37.5]",23.269077,
Pass,RB Leipzig,Xaver Schlager,Left Defensive Midfield,8769.0,Willi Orban,ff58edaa-0659-40ca-a6eb-8a25889f7caf,00:08:44.100,"[50.6, 33.9]","[52.8, 8.0]",25.993269,
Pass,RB Leipzig,Willi Orban,Left Center Back,8509.0,Xaver Schlager,5a483b17-bf47-4737-9b5f-06dea098b5fe,00:08:48.774,"[55.2, 5.1]","[42.6, 17.8]",17.889942,
Pass,RB Leipzig,Xaver Schlager,Left Defensive Midfield,8769.0,Mohamed Simakan,81a49ae2-d0b2-44ae-89b8-1461e3e23fb9,00:08:51.759,"[42.4, 24.0]","[44.4, 57.0]",33.06055,
Pass,RB Leipzig,Mohamed Simakan,Right Center Back,30360.0,Benjamin Henrichs,c3ea62b8-a152-4203-bf17-4f08ca048012,00:08:55.639,"[56.2, 58.8]","[63.3, 72.6]",15.519342,
Pass,RB Leipzig,Benjamin Henrichs,Right Back,8211.0,Mohamed Simakan,1530297a-e915-409c-8800-4d70be50b741,00:08:59.204,"[62.5, 72.8]","[47.2, 64.2]",17.551353,
Pass,RB Leipzig,Mohamed Simakan,Right Center Back,30360.0,Nicolas Seiwald,d4803095-396d-424b-a4f6-2a23c5d795e5,00:09:01.195,"[46.2, 62.4]","[57.4, 53.5]",14.3055935,
Pass,RB Leipzig,Nicolas Seiwald,Right Defensive Midfield,39460.0,Xaver Schlager,b615258a-7256-4dfe-a7ba-1e7935fb9955,00:09:03.489,"[52.2, 49.9]","[41.2, 44.1]",12.435433,
Pass,RB Leipzig,Xaver Schlager,Left Defensive Midfield,8769.0,Mohamed Simakan,8675bfd7-b96d-4a21-8d12-adb9f8ad4c4b,00:09:04.495,"[40.2, 45.5]","[41.8, 63.8]",18.369812,
Pass,RB Leipzig,Mohamed Simakan,Right Center Back,30360.0,Timo Werner,6381bdca-2e3f-48d8-8a13-7a774584bdfc,00:09:09.302,"[63.1, 68.8]","[68.3, 74.0]",7.3539104,
Pass,RB Leipzig,Timo Werner,Left Midfield,5557.0,Xaver Schlager,32d19ad9-a400-4a27-9b11-7b20e2b5ca38,00:09:12.607,"[64.1, 75.8]","[61.2, 75.0]",3.0083218,Incomplete
Pass,RB Leipzig,Janis Blaswich,Goalkeeper,15155.0,Mohamed Simakan,ea8e2e19-d5e8-45ac-9d4a-668c6c722ccd,00:10:31.049,"[6.0, 36.0]","[7.2, 53.3]",17.341568,
Pass,RB Leipzig,Mohamed Simakan,Right Center Back,30360.0,Benjamin Henrichs,30c0f410-c9d9-4247-bca1-b62980c0ffc4,00:10:33.230,"[9.4, 52.9]","[16.1, 70.0]",18.365728,
Pass,RB Leipzig,Benjamin Henrichs,Right Back,8211.0,Mohamed Simakan,f6a6e892-94cd-4522-848d-ed987d259a00,00:10:35.688,"[15.0, 71.6]","[8.2, 51.9]",20.840586,
Pass,RB Leipzig,Mohamed Simakan,Right Center Back,30360.0,Janis Blaswich,ce832e15-ff20-4458-8629-ac6372baefd3,00:10:37.898,"[10.8, 54.2]","[10.0, 40.5]",13.723338,
Pass,RB Leipzig,Janis Blaswich,Goalkeeper,15155.0,Willi Orban,666b516a-3c20-4340-89a3-5f50bb32953d,00:10:40.188,"[8.4, 36.7]","[12.4, 27.4]",10.123734,
Pass,RB Leipzig,Willi Orban,Left Center Back,8509.0,Mohamed Simakan,601b6003-6bee-4f34-b128-89f4ef168184,00:10:47.607,"[30.9, 35.9]","[20.3, 48.7]",16.619267,
Pass,RB Leipzig,Mohamed Simakan,Right Center Back,30360.0,Willi Orban,493d5e58-954e-4421-8a89-6f95d3760272,00:10:49.629,"[21.7, 50.9]","[28.3, 40.7]",12.149074,
Pass,RB Leipzig,Willi Orban,Left Center Back,8509.0,Xaver Schlager,6c8c4fd9-e117-4053-9048-9f2a8d0c5b73,00:10:51.914,"[28.3, 35.1]","[40.4, 10.8]",27.145903,
Pass,RB Leipzig,Xaver Schlager,Left Defensive Midfield,8769.0,Willi Orban,92e3e6c3-fecd-41f3-9afb-82ec4389d4aa,00:10:57.031,"[51.2, 3.9]","[41.2, 16.4]",16.00781,
Pass,RB Leipzig,Willi Orban,Left Center Back,8509.0,Xavi Simons,ae453cbc-92ac-4ddd-b6e2-0f913e7416ab,00:11:00.172,"[53.4, 22.8]","[70.9, 24.2]",17.55591,
Pass,RB Leipzig,Willi Orban,Left Center Back,8509.0,Daniel Olmo Carvajal,e4a8f05b-23c5-4e19-bc85-e7105fa58c0a,00:11:13.884,"[66.5, 19.4]","[84.1, 4.9]",22.803728,
Pass,RB Leipzig,Daniel Olmo Carvajal,Left Center Forward,16532.0,Xavi Simons,afe3aa3d-fe36-45c3-ab72-815781ed1414,00:11:19.151,"[75.9, 7.1]","[79.3, 9.4]",4.104875,Incomplete
Pass,RB Leipzig,Daniel Olmo Carvajal,Left Center Forward,16532.0,Xaver Schlager,cd74c5af-7e04-4586-92d1-d1876a40519e,00:11:20.646,"[76.7, 10.8]","[67.3, 7.4]",9.995999,
Pass,RB Leipzig,Xaver Schlager,Left Defensive Midfield,8769.0,Willi Orban,ac8c51dc-be04-4050-9a28-e8811ca34c0d,00:11:21.833,"[67.7, 6.5]","[57.8, 13.6]",12.182775,
Pass,RB Leipzig,Willi Orban,Left Center Back,8509.0,Nicolas Seiwald,8551b25e-36d5-45e1-9f29-06e2682a5101,00:11:22.943,"[54.4, 16.2]","[64.3, 17.6]",9.9985,
Pass,RB Leipzig,Nicolas Seiwald,Right Defensive Midfield,39460.0,Xaver Schlager,7cb137dd-df47-4506-91a1-c2e1fe4dcb91,00:11:23.781,"[64.3, 19.0]","[63.1, 6.9]",12.159359,
Pass,RB Leipzig,Xaver Schlager,Left Defensive Midfield,8769.0,Nicolas Seiwald,6d739346-28d3-47c1-b8ff-0c5054be487d,00:11:25.508,"[55.6, 4.9]","[67.1, 13.0]",14.066272,
Pass,RB Leipzig,Janis Blaswich,Goalkeeper,15155.0,Willi Orban,54b2f9ff-408a-402b-a9c9-f69043c577be,00:11:47.619,"[6.0, 36.0]","[19.9, 25.0]",17.72597,
Pass,RB Leipzig,Willi Orban,Left Center Back,8509.0,Nicolas Seiwald,8fd8be24-1a24-4596-8b76-42714adc2048,00:11:54.683,"[20.7, 24.8]","[30.3, 31.9]",11.940268,
Pass,RB Leipzig,Nicolas Seiwald,Right Defensive Midfield,39460.0,Mohamed Simakan,f3d0b02c-0347-43ae-af67-e1488f79971d,00:11:56.412,"[31.1, 35.9]","[22.7, 51.3]",17.54195,
Pass,RB Leipzig,Mohamed Simakan,Right Center Back,30360.0,Benjamin Henrichs,ba82725e-d0d8-4fc7-897c-cb489a54b2a3,00:11:59.020,"[26.9, 54.0]","[36.1, 68.6]",17.256884,
Pass,RB Leipzig,Benjamin Henrichs,Right Back,8211.0,Mohamed Simakan,ad7ae8a2-caad-4363-a037-6986b7897698,00:12:02.133,"[41.8, 69.8]","[37.9, 61.4]",9.2612095,
Pass,RB Leipzig,Mohamed Simakan,Right Center Back,30360.0,Nicolas Seiwald,a982f4fb-24a6-45c1-a1cf-06f269e6fc7e,00:12:04.411,"[38.3, 59.8]","[49.4, 47.1]",16.867128,
Pass,RB Leipzig,Nicolas Seiwald,Right Defensive Midfield,39460.0,Willi Orban,9b6b9df4-0613-41c2-afb9-89b8fa2f9641,00:12:06.804,"[49.4, 46.1]","[41.8, 26.4]",21.11516,
Pass,RB Leipzig,Willi Orban,Left Center Back,8509.0,Xaver Schlager,04eb7db7-b0d4-4d9b-8735-1b154b3c9a4a,00:12:11.875,"[55.8, 28.0]","[63.5, 3.1]",26.063385,
Pass,RB Leipzig,Xaver Schlager,Left Defensive Midfield,8769.0,David Raum,f39b535e-0c01-4954-a703-a5ba3f220aa4,00:12:14.449,"[64.3, 4.3]","[75.1, 2.7]",10.917875,
Pass,RB Leipzig,David Raum,Left Back,12034.0,Xaver Schlager,4477b9b4-ec63-411d-8441-2ba4abbdc006,00:12:15.879,"[73.3, 3.3]","[58.0, 3.5]",15.301307,
Pass,RB Leipzig,Xaver Schlager,Left Defensive Midfield,8769.0,Willi Orban,2f4da38a-8209-437c-bd07-179b46a1ed1f,00:12:17.745,"[55.2, 4.9]","[47.0, 15.2]",13.165485,
Pass,RB Leipzig,Willi Orban,Left Center Back,8509.0,Mohamed Simakan,e6f312cb-17ec-454a-8abf-114e4457c8ff,00:12:19.930,"[44.0, 17.0]","[43.2, 53.1]",36.108864,
Pass,RB Leipzig,Mohamed Simakan,Right Center Back,30360.0,Timo Werner,0460458d-e906-48f6-bb96-184d3bcc2d1f,00:12:23.711,"[47.8, 57.2]","[69.1, 59.4]",21.413313,
Pass,RB Leipzig,Daniel Olmo Carvajal,Left Center Forward,16532.0,Ikoma Loïs Openda,85299ce9-4b9f-4bbd-a9f2-4ec8aed05af0,00:12:42.208,"[37.3, 21.6]","[70.5, 8.8]",35.58202,
